Grata Link,Company Id,Domain,Name,Description,LinkedIn,Revenue Estimate,Employee Estimate,Employees on Professional Networks,Employee Growth (Monthly),Employee Growth (Quarterly),Employee Growth (6 months),Employee Growth (Annual),Headquarters,Mailing Address,Year Founded,Ownership,Owner,Investors,Ultimate Owner,Funding Stage,Last Funding Amount,Last Funding Date,Total Funding Amount,Total Funding Rounds,Business Model,NAICS 2,NAICS 3,NAICS 4,NAICS 5,NAICS 6,Grata Industries,Primary Email,Primary Phone,Notes,Executive First Name,Executive Last Name,Executive Title,Executive Email,Executive Email Deliverability,Executive Linkedin,Key People,Status,Priority,Owner.1,Last Touch Date,PFL Status,Last Pipeline Decline Date,Rank
,,graas.ai,graas,"Graas uses predictive AI to turbo-charge growth for eCommerce businesses. We are “Growth-as-a-Service”. Graas is a technology solution provider using predictive AI to turbo-charge growth for eCommerce businesses. Graas integrates traditional data silos and applies a machine-learning AI engine, acting as an in-house data scientist to predict trends and give real-time  insights and actionable recommendations for brands. The platform can also turn insights into action by seamlessly executing these recommendations across marketplace store fronts, brand.coms, social and conversational commerce, performance marketing, inventory management, warehousing and last mile logistics - all of which impacts a brand’s bottom line, driving profitable growth.",,,315.0,,,,,2.26%,"Singapore, Singapore",,2010.0,,,,,,40000000.0,2022-08-17,40000000.0,1.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,Retail and E-Commerce Software,info@graas.ai,,,Prem,Bhatia,Co-Founder & CEO,prem@graas.ai,Deliverable,https://www.linkedin.com/in/prembhatia1/,"Prem Bhatia (Co-Founder & CEO), Ashwin Puri (CBO & Co-Founder)",,,,,,,1.0
,,aceturtle.com,Ace Turtle Services Ltd,"Ace Turtle is a vertically integrated tech platform disrupting retail through technology. It’s at the forefront of new-age commerce, bringing efficiency and scalability through the digital transformation of traditional brands and retailers. Ace Turtle, with its proprietary platform, Rubicon, integrates online and offline retail channels, enhancing efficiency and scalability through an omnichannel transformation through intelligent use of data. Rubicon is used by large global brands as a SAAS platform and is also leveraged by Ace Turtle for its licenced brand portfolio. Its Licenced Brands portfolio includes long-term licences of marquee brands Lee, Wrangler, Toys''R''Us, and Babies''R''Us.",,,314.0,,,,,23.81%,"Bangalore, India",,2013.0,,,,,,34000000.0,2023-05-02,43000000.0,4.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,Retail and E-Commerce Software,sales@aceturtle.com,918046789204,,Nitin,Chhabra,"Co-Founder, Chief Executive Officer & Board Member",nitin.chhabra@aceturtle.com,Deliverable,https://www.linkedin.com/in/nitin-chhabra-5496007/,"Nitin Chhabra (Co-Founder, Chief Executive Officer & Board Member)",,,,,,,1.0
,,ripplr.in,Ripplr,"Ripplr is a B2B retail technology platform that offers Distribution as a Service to FMCG brands. We are focused on digitising the multi-Billion dollar distribution industry, where large players are still traditional, to take products and services to retailer market through a plug-n-play, highly visible and easy-to-scale Supply Chain platform. Ripplr is well-positioned to offer a one-stop solution for distribution complexities. There is a strong moat in terms of our technology to connect between all levels of logistics, distribution, and retail intelligence. The company deploys predictive analytics to manage demand and inventory for both brands and retailers.",,,310.0,,,,,15.79%,"Bengaluru, India",,2019.0,,,,,,28000000.0,2023-05-10,55000000.0,4.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,"Transportation, Supply Chain & Logistics Management Software",contactus@ripplr.in,,,Abhishek,Nehru,Co-Founder,abhishek@ripplr.in,Deliverable,http://www.linkedin.com/in/abhisheknehru,Abhishek Nehru (Co-Founder),,,,,,,1.0
,,hanshow.com,Hanshow,"Hanshow is a global leader in Electronic Shelf Labels (ESL) and digital store solutions. We offer global customers a series of world-class, customized IoT touchpoints and digital store solutions which include Electronic Shelf Label pricing systems, Digital Signage, digital payment systems, and AI-powered digital shelves. Our intelligence-driven platforms and systems: - deliver customer-centric insights; - help retailers streamline operations; - improve profitability; - increase efficiency; - provide their customers a more personalized and memorable experience.",,,309.0,,,,,43.12%,"Macquarie Park, Australia",,2012.0,,,,,,,2020-10-23,31570000.0,9.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,Retail and E-Commerce Software,info@hanshow.com,864000365305,,Shiguo,Hou,"Founder, Chairman & Chief Executive Officer",hou.shiguo@hanshow.com,Potentially Deliverable,,"Shiguo Hou (Founder, Chairman & Chief Executive Officer), Richard Liu (Director of Solution and Partner Success)",,,,,,,1.0
,,fantuan.ca,Fantuan 饭团,"Fantuan was founded in Vancouver, Canada in 2014. With a mission of “life made easier”, we are a technology company that provides a one-stop platform connecting people and their local community. Fantuan operates in major cities across Canada, the United States, Australia, and the UK. As the world’s leading life service platform, we enable our users to unlock access to the richness of their neighbourhood and the city. From food and grocery delivery to convenience and daily deals, Fantuan is bringing communities closer together than ever before.",,,309.0,,,,,14.13%,"Burnaby, Canada",,2014.0,,,,,,29450000.0,2023-12-05,81450000.0,4.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,Restaurant and Food Service Management Software,info@fantuan.ca,1-778-833-1131,,Randy,Wu,CEO,randy@fantuan.ca,Deliverable,https://www.linkedin.com/in/randy-wu-80214b133/,"Randy Wu (CEO), Yaofei Feng (Co-Founder & Chief Technology Officer)",,,,,,,1.0
,,hive.app,Hive,"Hive seamlessly combines powerful technology with a network of leading operations providers: saving commerce brands on average 17% on costs and generating up to 24% revenue uplift. All-in-one, at your fingertips in the Hive App. The Hive ecosystem spans the full operations chain – across Europe. Monitor, control, and optimize your operations while accessing best in class operations infrastructure.",,,309.0,,,,,10.79%,"Berlin, Germany",,2020.0,,,,,,19530000.0,2024-06-25,72160000.0,4.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,"Transportation, Supply Chain & Logistics Management Software",,,,Oskar,Ziegler,Co-Founder & CEO,oskar.ziegler@hive.app,Deliverable,https://www.linkedin.com/in/ofziegler/,"Oskar Ziegler (Co-Founder & CEO), Franz Purucker (Co-Founder & Chief Strategy Officer)",,,,,,,1.0
,,iugu.com,iugu,"iugu provides a complete platform of financial services, including payment automation, cash management, recurring billing, and split payments. Their typical customers are businesses of all sizes, including startups, mid-sized companies, and large enterprises. iugu claims to differentiate itself by offering a comprehensive and easy-to-use platform that can be integrated into any business infrastructure, providing personalized financial solutions to optimize cash flow and streamline payment processes.",,,306.0,,,,,0.98%,"Sao Paulo, Brazil",,2011.0,,,,,,22000000.0,2020-10-14,58090000.0,2.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,Financial Software,comercial@iugu.com,,,Renato,Ribeiro,CEO,renato@iugu.com,Deliverable,https://www.linkedin.com/in/renato-fairbanks-ribeiro/,"Renato Ribeiro (CEO), André Luiz Gonçalves (CFO, Chief Financial & Investor Relations Officer)",,,,,,,1.0
,,amity.co,Amity,"Amity is the secret to making any app memorable. We build ready-to-use modules that can be added to any app or website to fuel user engagement, such as chat, user profiles, social feeds, discussion forums, live streaming, video stories, and more. Forget about huge budgets, big engineering teams, and years of development to build an engaging app - with our technology, you can increase in-app engagement in just a few clicks. We make it easy for companies to upgrade their digital platforms and engage their communities in ways that they could only dream of before! For this reason, since our founding in 2020, we’ve been a trusted partner for global brands across all industries, with over 25 million people using our technology every month.",,,302.0,,,,,7.80%,"London, UK",,2020.0,,,,,,20000000.0,2018-11-27,28720000.0,6.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,Marketing Software,,442038463730,,Korawad,Chearavanont,"Co-Founder, Chief Executive Officer",korawad@amity.co,Deliverable,https://www.linkedin.com/in/korawad-chearavanont-0aa02152/,"Korawad Chearavanont (Co-Founder, Chief Executive Officer)",,,,,,,1.0
,,shipsy.io,Shipsy,"At Shipsy, we empower organizations handling trade and logistics to build resilient, connected, agile, sustainable, and autonomous supply chain and logistics operations. Our smart logistics management platform enables businesses to significantly reduce transportation costs, lower carbon footprint, enhance customer experiences, boost delivery productivity, and drive seamless cross-border freight movement. In 2023, we expanded our portfolio by acquiring Stockone, a cloud-based warehouse management software (WMS) that enables brands and e-commerce companies to manage fulfillment operations at scale. With a team of 350+ Shipsians based out of India, Dubai, Riyadh, Africa, Netherlands, and Indonesia, serving 230+ customers across the globe, we take immense pride in being partners to our customers in making every delivery quicker, greener, and more profitable!",,,300.0,,,,,0.33%,"Gurugram, India",,2015.0,,,,,,25000000.0,2022-02-23,32800000.0,5.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,"Transportation, Supply Chain & Logistics Management Software",contact@shipsy.io,,,Dhruv,Agrawal,Chief Operating Officer and Co-Founder,dhruv@shipsy.io,Deliverable,https://www.linkedin.com/in/dhr00v/,"Dhruv Agrawal (Chief Operating Officer and Co-Founder), Sahil Arora (CoFounder, Shipsy | We're hiring! http://careers.shipsy.in)",,,,,,,1.0
,,tricog.com,Tricog Health,"Tricog is on a mission to empower healthcare providers with virtual cardiac diagnostic tools and services that help them in the accurate, timely, and consistent diagnosis of heart conditions. Tricog products - InstaECG and InstaEcho are diagnostic solutions for ECG and Echocardiogram built by combining artificial intelligence and medical expertise to process digital data and deliver an accurate and timely diagnosis of cardiac conditions to save lives. Tricog's vision is to become the world's most trusted diagnostic brand enabling the prediction and detection of cardiovascular ailments. Tricog operates in 14+ countries and has been used by more than 5000+ physicians to treat 10 million + patients and saved 4 lakh+ lives using artificial intelligence and medical expertise.",,,299.0,,,,,14.45%,"Bangalore, India",,2014.0,,,,,,8500000.0,2023-04-20,32510000.0,11.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,Healthcare Software,sales@tricog.com,918047189181,,Charit,Bhograj,Founder,drcharit@tricog.com,Deliverable,https://www.linkedin.com/in/charit-bhograj-a13b2a5a,"Charit Bhograj (Founder), Zainul Charbiwala (Co-Founder and CTO)",,,,,,,1.0
